name,rating,votes,year,url,plot,genre,na_sales,eu_sales,jp_sales,other_sales,global_sales,company_name,company_url,company_country,company_startyear
Seaman,7.1,76,1999,https://www.imdb.com/title/tt0369908/?ref_=adv_li_tt,"An uncannily realistic simulation of raising a speaking tadpole-human hybrid from its zygotic stage to a full grown creature, narrated by Leonard Nimoy.",Simulation,0.0,0.0,0.52,0.0,0.52,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
Seaman,7.1,76,1999,https://www.imdb.com/title/tt0369908/?ref_=adv_li_tt,"An uncannily realistic simulation of raising a speaking tadpole-human hybrid from its zygotic stage to a full grown creature, narrated by Leonard Nimoy.",Simulation,0.0,0.0,0.52,0.0,0.52,Jellyvision,https://www.igdb.com/companies/jellyvision,,
Seaman,7.1,76,1999,https://www.imdb.com/title/tt0369908/?ref_=adv_li_tt,"An uncannily realistic simulation of raising a speaking tadpole-human hybrid from its zygotic stage to a full grown creature, narrated by Leonard Nimoy.",Simulation,0.0,0.0,0.52,0.0,0.52,Vivarium,https://www.igdb.com/companies/vivarium,,
Second Sight,7.6,235,2004,https://www.imdb.com/title/tt0424421/?ref_=adv_li_tt,"John Vattic is awoken from a coma in a secret hi-tech medical facility with a wiped mind and a few bits of memories. Armed with his paranormal and psionic powers he goes off to unravel his past, and destroy the military conspiracy.",Adventure,0.16,0.08,0.0,0.02,0.26,Codemasters,https://www.igdb.com/companies/codemasters,United Kingdom,1986.0
Second Sight,7.6,235,2004,https://www.imdb.com/title/tt0424421/?ref_=adv_li_tt,"John Vattic is awoken from a coma in a secret hi-tech medical facility with a wiped mind and a few bits of memories. Armed with his paranormal and psionic powers he goes off to unravel his past, and destroy the military conspiracy.",Adventure,0.16,0.08,0.0,0.02,0.26,Free Radical Design,https://www.igdb.com/companies/free-radical-design,United Kingdom,1999.0
Secret Agent Barbie: Royal Jewels Mission,0.0,0,2002,https://www.imdb.com/title/tt19895632/?ref_=adv_li_tt,Add a Plot,Platform,0.56,0.21,0.0,0.01,0.78,Digital Illusions CE: Canada,https://www.igdb.com/companies/digital-illusions-ce-canada,,
Secret Agent Barbie: Royal Jewels Mission,0.0,0,2002,https://www.imdb.com/title/tt19895632/?ref_=adv_li_tt,Add a Plot,Platform,0.56,0.21,0.0,0.01,0.78,Vivendi Universal Games,https://www.igdb.com/companies/vivendi-universal-games,United States,2001.0
Secret Agent Clank,7.1,228,2008,https://www.imdb.com/title/tt1235543/?ref_=adv_li_tt,"Follows Clank in his Secret Agent persona to save Ratchet, who has been framed by a ruthless enemy and jailed for a crime he did not commit.",Platform,0.04,0.03,0.04,0.02,0.13,High Impact Games,https://www.igdb.com/companies/high-impact-games,United States,2003.0
Secret Agent Clank,7.1,228,2008,https://www.imdb.com/title/tt1235543/?ref_=adv_li_tt,"Follows Clank in his Secret Agent persona to save Ratchet, who has been framed by a ruthless enemy and jailed for a crime he did not commit.",Platform,0.04,0.03,0.04,0.02,0.13,Sanzaru Games,https://www.igdb.com/companies/sanzaru-games,United States,
Secret Agent Clank,7.1,228,2008,https://www.imdb.com/title/tt1235543/?ref_=adv_li_tt,"Follows Clank in his Secret Agent persona to save Ratchet, who has been framed by a ruthless enemy and jailed for a crime he did not commit.",Platform,0.04,0.03,0.04,0.02,0.13,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,DreamCatcher Interactive,https://www.igdb.com/companies/dreamcatcher-interactive,Canada,1996.0
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,Koch Media,https://www.igdb.com/companies/koch-media,Germany,1994.0
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,The Adventure Company,https://www.igdb.com/companies/the-adventure-company,Canada,2002.0
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,Fusionsphere Systems,https://www.igdb.com/companies/fusionsphere-systems,,
Secret Files: Tunguska,7.7,200,2006,https://www.imdb.com/title/tt1155074/?ref_=adv_li_tt,"When her dad goes missing, Nina Kalenkow finds herself in a maelstrom of conspiracies and lies.",Adventure,0.0,0.04,0.0,0.01,0.05,Animation Arts,https://www.igdb.com/companies/animation-arts,Germany,
Secret Service,4.2,27,2008,https://www.imdb.com/title/tt1399092/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.0,0.0,0.0,0.05,Cauldron HQ,https://www.igdb.com/companies/cauldron-hq,Slovakia,1996.0
Secret Service,4.2,27,2008,https://www.imdb.com/title/tt1399092/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.0,0.0,0.0,0.05,Activision Value,https://www.igdb.com/companies/activision-value,United States,1979.0
Secret Weapons Over Normandy,8.0,68,2003,https://www.imdb.com/title/tt0405298/?ref_=adv_li_tt,"Join a secret squad of pilots, and fly more than 20 authentic aircraft across 30 daring missions in this new WWII flight-action adventure",Simulation,0.43,0.2299999999999999,0.0,0.0699999999999999,0.73,LucasArts,https://www.igdb.com/companies/lucasarts,United States,1990.0
Secret Weapons Over Normandy,8.0,68,2003,https://www.imdb.com/title/tt0405298/?ref_=adv_li_tt,"Join a secret squad of pilots, and fly more than 20 authentic aircraft across 30 daring missions in this new WWII flight-action adventure",Simulation,0.43,0.2299999999999999,0.0,0.0699999999999999,0.73,Totally Games,https://www.igdb.com/companies/totally-games,United States,1993.0
Secret of Mana,8.5,639,1993,https://www.imdb.com/title/tt0212498/?ref_=adv_li_tt,"The story of a boy who pulls out a rusty sword and is banished from Potos. He meets a girl and a Sprite. Together, they journey to gather 8 Mana seeds to save the Mana tree and stop Thanatos and his empire from taking over the world.",Role-Playing,0.25,0.07,1.49,0.02,1.83,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003.0
Secret of Mana,8.5,639,1993,https://www.imdb.com/title/tt0212498/?ref_=adv_li_tt,"The story of a boy who pulls out a rusty sword and is banished from Potos. He meets a girl and a Sprite. Together, they journey to gather 8 Mana seeds to save the Mana tree and stop Thanatos and his empire from taking over the world.",Role-Playing,0.25,0.07,1.49,0.02,1.83,Square,https://www.igdb.com/companies/square,Japan,1983.0
Section 8,6.2,13,2009,https://www.imdb.com/title/tt9833792/?ref_=adv_li_tt,Add a Plot,Shooter,0.16,0.0999999999999999,0.0,0.03,0.3,TimeGate Studios,https://www.igdb.com/companies/timegate-studios,United States,1998.0
Section 8,6.2,13,2009,https://www.imdb.com/title/tt9833792/?ref_=adv_li_tt,Add a Plot,Shooter,0.16,0.0999999999999999,0.0,0.03,0.3,SouthPeak Interactive,https://www.igdb.com/companies/southpeak-interactive,United States,1996.0
Sega Bass Fishing,6.2,35,1999,https://www.imdb.com/title/tt2178140/?ref_=adv_li_tt,Add a Plot,Sports,0.0,0.0,0.09,0.0,0.09,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
Sega Bass Fishing,6.2,35,1999,https://www.imdb.com/title/tt2178140/?ref_=adv_li_tt,Add a Plot,Sports,0.0,0.0,0.09,0.0,0.09,Cavia,https://www.igdb.com/companies/cavia,Japan,2000.0
Sega Bass Fishing,6.2,35,1999,https://www.imdb.com/title/tt2178140/?ref_=adv_li_tt,Add a Plot,Sports,0.0,0.0,0.09,0.0,0.09,"SIMS Co., Ltd",https://www.igdb.com/companies/sims-co-ltd,Japan,1991.0
Sega Bass Fishing,6.2,35,1999,https://www.imdb.com/title/tt2178140/?ref_=adv_li_tt,Add a Plot,Sports,0.0,0.0,0.09,0.0,0.09,AM1,https://www.igdb.com/companies/am1,,
Sega Rally Championship,7.4,112,1995,https://www.imdb.com/title/tt0318050/?ref_=adv_li_tt,"Play and win the ""World Championship"".",Racing,0.21,0.16,0.77,0.02,1.16,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
Sega Rally Championship,7.4,112,1995,https://www.imdb.com/title/tt0318050/?ref_=adv_li_tt,"Play and win the ""World Championship"".",Racing,0.21,0.16,0.77,0.02,1.16,AM5,https://www.igdb.com/companies/am5,,
Sega Rally Championship,7.4,112,1995,https://www.imdb.com/title/tt0318050/?ref_=adv_li_tt,"Play and win the ""World Championship"".",Racing,0.21,0.16,0.77,0.02,1.16,AM3,https://www.igdb.com/companies/am3,,
Sega Rally Championship,7.4,112,1995,https://www.imdb.com/title/tt0318050/?ref_=adv_li_tt,"Play and win the ""World Championship"".",Racing,0.21,0.16,0.77,0.02,1.16,United Game Artists,https://www.igdb.com/companies/united-game-artists,Japan,2000.0
Sega Rally Revo,6.7,18,2007,https://www.imdb.com/title/tt11577908/?ref_=adv_li_tt,"With dynamically deformable terrain, proprietary next-generation graphics, realistic physics, and competitive bumper-to-bumper racing, Sega Rally Revo is a high-tempo driving experience that is every racing fan's driving fantasy.",Racing,0.22,0.87,0.0,0.27,1.36,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
Sega Rally Revo,6.7,18,2007,https://www.imdb.com/title/tt11577908/?ref_=adv_li_tt,"With dynamically deformable terrain, proprietary next-generation graphics, realistic physics, and competitive bumper-to-bumper racing, Sega Rally Revo is a high-tempo driving experience that is every racing fan's driving fantasy.",Racing,0.22,0.87,0.0,0.27,1.36,Bugbear Entertainment,https://www.igdb.com/companies/bugbear-entertainment,Finland,2000.0
Sega Rally Revo,6.7,18,2007,https://www.imdb.com/title/tt11577908/?ref_=adv_li_tt,"With dynamically deformable terrain, proprietary next-generation graphics, realistic physics, and competitive bumper-to-bumper racing, Sega Rally Revo is a high-tempo driving experience that is every racing fan's driving fantasy.",Racing,0.22,0.87,0.0,0.27,1.36,SEGA Racing Studio,https://www.igdb.com/companies/sega-racing-studio,,
Sengoku Basara 4: Sumeragi,7.9,8,2015,https://www.imdb.com/title/tt4388192/?ref_=adv_li_tt,Add a Plot,Action,0.0,0.0,0.14,0.0,0.14,Capcom,https://www.igdb.com/companies/capcom,Japan,1979.0
Sengoku Basara: Samurai Heroes,8.3,38,2010,https://www.imdb.com/title/tt1815924/?ref_=adv_li_tt,Add a Plot,Action,0.25,0.06,0.6000000000000001,0.04,0.95,Capcom,https://www.igdb.com/companies/capcom,Japan,1979.0
Senran Kagura 2: Deep Crimson,7.5,16,2014,https://www.imdb.com/title/tt6384624/?ref_=adv_li_tt,Add a Plot,Action,0.09,0.03,0.08,0.01,0.21,CyberFront,https://www.igdb.com/companies/cyberfront,Japan,1968.0
Senran Kagura 2: Deep Crimson,7.5,16,2014,https://www.imdb.com/title/tt6384624/?ref_=adv_li_tt,Add a Plot,Action,0.09,0.03,0.08,0.01,0.21,Tamsoft,https://www.igdb.com/companies/tamsoft,Japan,1992.0
Senran Kagura 2: Deep Crimson,7.5,16,2014,https://www.imdb.com/title/tt6384624/?ref_=adv_li_tt,Add a Plot,Action,0.09,0.03,0.08,0.01,0.21,Marvelous AQL,https://www.igdb.com/companies/marvelous-aql,Japan,2011.0
Senran Kagura 2: Deep Crimson,7.5,16,2014,https://www.imdb.com/title/tt6384624/?ref_=adv_li_tt,Add a Plot,Action,0.09,0.03,0.08,0.01,0.21,Marvelous AQL Europe,https://www.igdb.com/companies/marvelous-aql-europe,United Kingdom,2012.0
Senran Kagura 2: Deep Crimson,7.5,16,2014,https://www.imdb.com/title/tt6384624/?ref_=adv_li_tt,Add a Plot,Action,0.09,0.03,0.08,0.01,0.21,XSEED Games,https://www.igdb.com/companies/xseed-games--1,United States,2004.0
Senran Kagura: Bon Appétit!,0.0,0,2014,https://www.imdb.com/title/tt14428722/?ref_=adv_li_tt,The busty shinobi of Senran Kagura exchange their kunais for kitchen knives in this epic cooking/rhythm showdown.,Misc,0.0,0.0,0.03,0.0,0.03,Marvelous AQL,https://www.igdb.com/companies/marvelous-aql,Japan,2011.0
Senran Kagura: Bon Appétit!,0.0,0,2014,https://www.imdb.com/title/tt14428722/?ref_=adv_li_tt,The busty shinobi of Senran Kagura exchange their kunais for kitchen knives in this epic cooking/rhythm showdown.,Misc,0.0,0.0,0.03,0.0,0.03,Marvelous AQL Europe,https://www.igdb.com/companies/marvelous-aql-europe,United Kingdom,2012.0
Senran Kagura: Bon Appétit!,0.0,0,2014,https://www.imdb.com/title/tt14428722/?ref_=adv_li_tt,The busty shinobi of Senran Kagura exchange their kunais for kitchen knives in this epic cooking/rhythm showdown.,Misc,0.0,0.0,0.03,0.0,0.03,XSEED Games,https://www.igdb.com/companies/xseed-games--1,United States,2004.0
Senran Kagura: Bon Appétit!,0.0,0,2014,https://www.imdb.com/title/tt14428722/?ref_=adv_li_tt,The busty shinobi of Senran Kagura exchange their kunais for kitchen knives in this epic cooking/rhythm showdown.,Misc,0.0,0.0,0.03,0.0,0.03,Meteorise,https://www.igdb.com/companies/meteorise,Japan,2010.0
Senran Kagura: Estival Versus,7.8,32,2015,https://www.imdb.com/title/tt5901468/?ref_=adv_li_tt,"When a mystical phenomenon appears, drawing the shinobi world's finest young ladies into a parallel dimension, everything they know about life and death turns upside down. Taken to a ... See full summary »",Action,0.13,0.05,0.1699999999999999,0.05,0.4,Tamsoft,https://www.igdb.com/companies/tamsoft,Japan,1992.0
Senran Kagura: Estival Versus,7.8,32,2015,https://www.imdb.com/title/tt5901468/?ref_=adv_li_tt,"When a mystical phenomenon appears, drawing the shinobi world's finest young ladies into a parallel dimension, everything they know about life and death turns upside down. Taken to a ... See full summary »",Action,0.13,0.05,0.1699999999999999,0.05,0.4,XSEED Games,https://www.igdb.com/companies/xseed-games--1,United States,2004.0
Senran Kagura: Estival Versus,7.8,32,2015,https://www.imdb.com/title/tt5901468/?ref_=adv_li_tt,"When a mystical phenomenon appears, drawing the shinobi world's finest young ladies into a parallel dimension, everything they know about life and death turns upside down. Taken to a ... See full summary »",Action,0.13,0.05,0.1699999999999999,0.05,0.4,Marvelous,https://www.igdb.com/companies/marvelous,Japan,2011.0
Senran Kagura: Estival Versus,7.8,32,2015,https://www.imdb.com/title/tt5901468/?ref_=adv_li_tt,"When a mystical phenomenon appears, drawing the shinobi world's finest young ladies into a parallel dimension, everything they know about life and death turns upside down. Taken to a ... See full summary »",Action,0.13,0.05,0.1699999999999999,0.05,0.4,Marvelous Europe Ltd.,https://www.igdb.com/companies/marvelous-europe-ltd,United Kingdom,2012.0
Serious Sam 3: BFE,6.9,408,2011,https://www.imdb.com/title/tt2279259/?ref_=adv_li_tt,"Serious Sam 3: Before First Encounter, serves as a prequel to Serious Sam: The First Encounter (2001) and includes an extensive multiplayer mode.",Shooter,0.01,0.05,0.0,0.01,0.08,Croteam,https://www.igdb.com/companies/croteam,Croatia,1993.0
Serious Sam 3: BFE,6.9,408,2011,https://www.imdb.com/title/tt2279259/?ref_=adv_li_tt,"Serious Sam 3: Before First Encounter, serves as a prequel to Serious Sam: The First Encounter (2001) and includes an extensive multiplayer mode.",Shooter,0.01,0.05,0.0,0.01,0.08,Devolver Digital,https://www.igdb.com/companies/devolver-digital,United States,2009.0
Serious Sam Advance,0.0,0,2004,https://www.imdb.com/title/tt12032816/?ref_=adv_li_tt,"Scientists figure out how to use the timelock to send someone to any point in time, Sam travels back to ancient Rome as people haven't been returning from that period and ends up fighting Mental's minions once again.",Shooter,0.02,0.01,0.0,0.0,0.02,Climax Group,https://www.igdb.com/companies/climax-group,,
Serious Sam Advance,0.0,0,2004,https://www.imdb.com/title/tt12032816/?ref_=adv_li_tt,"Scientists figure out how to use the timelock to send someone to any point in time, Sam travels back to ancient Rome as people haven't been returning from that period and ends up fighting Mental's minions once again.",Shooter,0.02,0.01,0.0,0.0,0.02,Global Star Software,https://www.igdb.com/companies/global-star-software,Canada,1992.0
Serious Sam II,7.2,561,2005,https://www.imdb.com/title/tt0485485/?ref_=adv_li_tt,"The game's story picks up shortly after the end of Serious Sam: The Second Encounter, with the hero of the series, Sam ""Serious"" Stone, continuing his goal to defeat his nemesis, Mental.",Shooter,0.05,0.02,0.0,0.0,0.0699999999999999,2K Games,https://www.igdb.com/companies/2k-games,United States,2005.0
Serious Sam II,7.2,561,2005,https://www.imdb.com/title/tt0485485/?ref_=adv_li_tt,"The game's story picks up shortly after the end of Serious Sam: The Second Encounter, with the hero of the series, Sam ""Serious"" Stone, continuing his goal to defeat his nemesis, Mental.",Shooter,0.05,0.02,0.0,0.0,0.0699999999999999,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993.0
